Year,Géographie,Type de matières récupérées,Sources des matières préparées en vue du recyclage,GeoCode,Value
2020,Québec,Cuivre et aluminium,Sources des matières résidentielles récupérées,24,0.0
2020,Québec,Cuivre et aluminium,Sources des matières non résidentielles récupérées,24,0.261019202803851
2020,Québec,Métaux mélangés,Toutes les sources des matières récupérées,24,0.232835677769923
2020,Québec,Métaux mélangés,Sources des matières résidentielles récupérées,24,0.0
2020,Québec,Métaux mélangés,Sources des matières non résidentielles récupérées,24,0.232835677769923
2020,Québec,Électroménagers,Toutes les sources des matières récupérées,24,0.0
2020,Québec,Électroménagers,Sources des matières résidentielles récupérées,24,0.0
2020,Québec,Électroménagers,Sources des matières non résidentielles récupérées,24,0.0
2020,Québec,Matériel électronique,Toutes les sources des matières récupérées,24,2.04371486926528
2020,Québec,Matériel électronique,Sources des matières résidentielles récupérées,24,
2020,Québec,Matériel électronique,Sources des matières non résidentielles récupérées,24,
2020,Québec,Matières plastiques,Toutes les sources des matières récupérées,24,13.2036891181773
2020,Québec,Matières plastiques,Sources des matières résidentielles récupérées,24,6.78275706210725
2020,Québec,Matières plastiques,Sources des matières non résidentielles récupérées,24,6.42093205607001
2020,Québec,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,24,0.0
2020,Québec,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,24,0.0
2020,Québec,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,24,0.0
2020,Québec,Textiles,Toutes les sources des matières récupérées,24,6.79784284936608
2020,Québec,Textiles,Sources des matières résidentielles récupérées,24,6.79784284936608
2020,Québec,Textiles,Sources des matières non résidentielles récupérées,24,0.0
2020,Québec,Pneus,Toutes les sources des matières récupérées,24,10.9899375460102
2020,Québec,Pneus,Sources des matières résidentielles récupérées,24,
2020,Québec,Pneus,Sources des matières non résidentielles récupérées,24,
2020,Québec,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,24,31.3410153904266
2020,Québec,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,24,0.0
2020,Québec,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,24,31.3410153904266
2020,Québec,Toutes les matières organiques,Toutes les sources des matières récupérées,24,63.2356440900259
2020,Québec,Toutes les matières organiques,Sources des matières résidentielles récupérées,24,58.1758242657812
2020,Québec,Toutes les matières organiques,Sources des matières non résidentielles récupérées,24,5.05981982424473
2020,Québec,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,24,
2020,Québec,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,24,
2020,Québec,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,24,
2020,Québec,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,24,
2020,Québec,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,24,
2020,Québec,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,24,
2020,Québec,Autres matières organiques,Toutes les sources des matières récupérées,24,
2020,Québec,Autres matières organiques,Sources des matières résidentielles récupérées,24,
2020,Québec,Autres matières organiques,Sources des matières non résidentielles récupérées,24,
2020,Québec,Autres matières,Toutes les sources des matières récupérées,24,0.0
2020,Québec,Autres matières,Sources des matières résidentielles récupérées,24,0.0
2020,Québec,Autres matières,Sources des matières non résidentielles récupérées,24,0.0
2020,Ontario,Toutes les matières,Toutes les sources des matières récupérées,35,234.755003976138
2020,Ontario,Toutes les matières,Sources des matières résidentielles récupérées,35,
2020,Ontario,Toutes les matières,Sources des matières non résidentielles récupérées,35,
2020,Ontario,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,35,90.6893469913685
2020,Ontario,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,35,43.1403707851293
2020,Ontario,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,35,47.5489762062392
2020,Ontario,Verre,Toutes les sources des matières récupérées,35,8.69629071934331
2020,Ontario,Verre,Sources des matières résidentielles récupérées,35,5.94161515819434
2020,Ontario,Verre,Sources des matières non résidentielles récupérées,35,2.75467556114897
2020,Ontario,Métaux ferreux,Toutes les sources des matières récupérées,35,8.1636324973948
2020,Ontario,Métaux ferreux,Sources des matières résidentielles récupérées,35,3.82425977408869
2020,Ontario,Métaux ferreux,Sources des matières non résidentielles récupérées,35,4.3393727233061
2020,Ontario,Cuivre et aluminium,Toutes les sources des matières récupérées,35,1.46987385219876
2020,Ontario,Cuivre et aluminium,Sources des matières résidentielles récupérées,35,1.06402933894764
2020,Ontario,Cuivre et aluminium,Sources des matières non résidentielles récupérées,35,0.405844513251118
2020,Ontario,Métaux mélangés,Toutes les sources des matières récupérées,35,2.61742952812497
2020,Ontario,Métaux mélangés,Sources des matières résidentielles récupérées,35,1.48030617652536
2020,Ontario,Métaux mélangés,Sources des matières non résidentielles récupérées,35,1.13719109396537
2020,Ontario,Électroménagers,Toutes les sources des matières récupérées,35,0.840005335388727
2020,Ontario,Électroménagers,Sources des matières résidentielles récupérées,35,0.615168423440728
2020,Ontario,Électroménagers,Sources des matières non résidentielles récupérées,35,0.224836911947999
2020,Ontario,Matériel électronique,Toutes les sources des matières récupérées,35,3.1091036187904
2020,Ontario,Matériel électronique,Sources des matières résidentielles récupérées,35,
2020,Ontario,Matériel électronique,Sources des matières non résidentielles récupérées,35,
2020,Ontario,Matières plastiques,Toutes les sources des matières récupérées,35,8.12373224396383
2020,Ontario,Matières plastiques,Sources des matières résidentielles récupérées,35,6.11252914699965
2020,Ontario,Matières plastiques,Sources des matières non résidentielles récupérées,35,2.01120309696419
2020,Ontario,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,35,0.497364449389035
2020,Ontario,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,35,0.394396053438159
2020,Ontario,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,35,0.102968395950876
2020,Ontario,Textiles,Toutes les sources des matières récupérées,35,0.178975330330405
2020,Ontario,Textiles,Sources des matières résidentielles récupérées,35,0.177078544089204
2020,Ontario,Textiles,Sources des matières non résidentielles récupérées,35,0.0018967862412003
2020,Ontario,Pneus,Toutes les sources des matières récupérées,35,8.26294280559479
2020,Ontario,Pneus,Sources des matières résidentielles récupérées,35,
2020,Ontario,Pneus,Sources des matières non résidentielles récupérées,35,
2020,Ontario,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,35,11.1696999778686
2020,Ontario,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,35,6.00515749727456
2020,Ontario,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,35,5.16454248059401
2020,Ontario,Toutes les matières organiques,Toutes les sources des matières récupérées,35,88.7275280790412
2020,Ontario,Toutes les matières organiques,Sources des matières résidentielles récupérées,35,77.321474987046
2020,Ontario,Toutes les matières organiques,Sources des matières non résidentielles récupérées,35,11.4060530919953
2020,Ontario,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,35,43.1382707717908
2020,Ontario,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,35,36.4901027387493
2020,Ontario,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,35,6.64816803304147
2020,Ontario,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,35,43.1881291529881
2020,Ontario,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,35,39.1808972489893
2020,Ontario,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,35,4.00723190399877
2020,Ontario,Autres matières organiques,Toutes les sources des matières récupérées,35,2.40112815426237
2020,Ontario,Autres matières organiques,Sources des matières résidentielles récupérées,35,1.65047499930733
2020,Ontario,Autres matières organiques,Sources des matières non résidentielles récupérées,35,0.750653154955039
2020,Ontario,Autres matières,Toutes les sources des matières récupérées,35,2.20901080497508
2020,Ontario,Autres matières,Sources des matières résidentielles récupérées,35,1.50774183465701
2020,Ontario,Autres matières,Sources des matières non résidentielles récupérées,35,0.701268970318073
2020,Manitoba,Toutes les matières,Toutes les sources des matières récupérées,46,160.133233632725
2020,Manitoba,Toutes les matières,Sources des matières résidentielles récupérées,46,
2020,Manitoba,Toutes les matières,Sources des matières non résidentielles récupérées,46,
2020,Manitoba,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,46,59.6740021968913
2020,Manitoba,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,46,28.5248077720102
2020,Manitoba,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,46,31.1491944248811
2020,Manitoba,Verre,Toutes les sources des matières récupérées,46,7.27828932305026
2020,Manitoba,Verre,Sources des matières résidentielles récupérées,46,5.39803439091333
2020,Manitoba,Verre,Sources des matières non résidentielles récupérées,46,1.88025493213693
2020,Manitoba,Métaux ferreux,Toutes les sources des matières récupérées,46,15.4883735758609
2020,Manitoba,Métaux ferreux,Sources des matières résidentielles récupérées,46,2.1353030000029
2020,Manitoba,Métaux ferreux,Sources des matières non résidentielles récupérées,46,13.353070575858
2020,Manitoba,Cuivre et aluminium,Toutes les sources des matières récupérées,46,2.95478983169726
2020,Manitoba,Cuivre et aluminium,Sources des matières résidentielles récupérées,46,1.41798030912985
